Date ,Open,Close,Label
5/28/2010,"2,275.19","2,257.04",0
5/27/2010,"2,244.82","2,277.68",1
5/26/2010,"2,226.24","2,195.88",0
5/25/2010,"2,157.45","2,210.95",1
5/24/2010,"2,220.60","2,213.55",0
5/21/2010,"2,169.58","2,229.04",1
5/20/2010,"2,245.56","2,204.01",0
5/19/2010,"2,307.78","2,298.37",0
5/18/2010,"2,372.84","2,317.26",0
5/17/2010,"2,352.77","2,354.23",1
5/14/2010,"2,373.88","2,346.85",0
5/13/2010,"2,416.36","2,394.36",0
5/12/2010,"2,388.64","2,425.02",1
5/11/2010,"2,347.70","2,375.31",1
5/10/2010,"2,365.97","2,374.67",1
5/7/2010,"2,308.71","2,265.64",0
5/6/2010,"2,391.21","2,319.64",0
5/5/2010,"2,395.21","2,402.29",1
5/4/2010,"2,465.55","2,424.25",0
5/3/2010,"2,472.32","2,498.74",1
4/30/2010,"2,509.99","2,461.19",0
4/29/2010,"2,487.33","2,511.92",1
4/28/2010,"2,483.03","2,471.73",0
4/27/2010,"2,512.58","2,471.47",0
4/26/2010,"2,529.85","2,522.95",0
4/23/2010,"2,514.85","2,530.15",1
4/22/2010,"2,483.52","2,519.07",1
4/21/2010,"2,506.61","2,504.61",0
4/20/2010,"2,492.72","2,500.31",1
4/19/2010,"2,477.80","2,480.11",1
4/16/2010,"2,505.38","2,481.26",0
4/15/2010,"2,503.41","2,515.69",1
4/14/2010,"2,481.80","2,504.86",1
4/13/2010,"2,454.95","2,465.99",1
4/12/2010,"2,455.40","2,457.87",1
4/9/2010,"2,441.31","2,454.05",1
4/8/2010,"2,423.99","2,436.81",1
4/7/2010,"2,433.10","2,431.16",0
4/6/2010,"2,420.33","2,436.81",1
4/5/2010,"2,409.48","2,429.53",1
4/1/2010,"2,411.68","2,402.58",0
3/31/2010,"2,402.98","2,397.96",0
3/30/2010,"2,406.69","2,410.69",1
3/29/2010,"2,403.77","2,404.36",1
3/26/2010,"2,406.73","2,395.13",0
3/25/2010,"2,415.24","2,397.41",0
3/24/2010,"2,406.72","2,398.76",0
3/23/2010,"2,397.90","2,415.24",1
3/22/2010,"2,360.35","2,395.40",1
3/19/2010,"2,391.20","2,374.41",0
3/18/2010,"2,387.54","2,391.28",1
3/17/2010,"2,381.65","2,389.09",1
3/16/2010,"2,367.32","2,378.01",1
3/15/2010,"2,361.92","2,362.21",1
3/12/2010,"2,376.07","2,367.66",0
3/11/2010,"2,351.11","2,368.46",1
3/10/2010,"2,340.95","2,358.95",1
3/9/2010,"2,325.78","2,340.68",1
3/8/2010,"2,326.25","2,332.21",1
3/5/2010,"2,304.01","2,326.35",1
3/4/2010,"2,282.57","2,292.31",1
3/3/2010,"2,284.82","2,280.68",0
3/2/2010,"2,279.07","2,280.79",1
3/1/2010,"2,247.40","2,273.57",1
2/26/2010,"2,234.44","2,238.26",1
2/25/2010,"2,208.62","2,234.22",1
2/24/2010,"2,222.40","2,235.90",1
2/23/2010,"2,238.01","2,213.44",0
2/22/2010,"2,250.92","2,242.03",0
2/19/2010,"2,233.33","2,243.87",1
2/18/2010,"2,223.22","2,241.71",1
2/17/2010,"2,222.87","2,226.29",1
2/16/2010,"2,200.38","2,214.19",1
2/12/2010,"2,157.69","2,183.53",1
2/11/2010,"2,145.09","2,177.41",1
2/10/2010,"2,147.46","2,147.87",1
2/9/2010,"2,153.10","2,150.87",0
2/8/2010,"2,140.10","2,126.05",0
2/5/2010,"2,131.92","2,141.12",1
2/4/2010,"2,176.39","2,125.43",0
2/3/2010,"2,181.01","2,190.91",1
2/2/2010,"2,171.66","2,190.06",1
2/1/2010,"2,155.81","2,171.20",1
1/29/2010,"2,198.26","2,147.35",0
1/28/2010,"2,220.31","2,179.00",0
1/27/2010,"2,200.30","2,221.41",1
1/26/2010,"2,203.44","2,203.73",1
1/25/2010,"2,220.29","2,210.80",0
1/22/2010,"2,255.76","2,205.29",0
1/21/2010,"2,298.23","2,265.70",0
1/20/2010,"2,304.31","2,291.25",0
1/19/2010,"2,291.02","2,320.40",1
1/15/2010,"2,316.98","2,287.99",0
1/14/2010,"2,303.31","2,316.74",1
1/13/2010,"2,289.46","2,307.90",1
1/12/2010,"2,297.28","2,282.31",0
1/11/2010,"2,324.78","2,312.41",0
1/8/2010,"2,292.24","2,317.17",1
1/7/2010,"2,298.09","2,300.05",1
