Date ,Open,Close,Label
10/7/2015,"1,961.00","1,987.25",1
10/6/2015,"1,973.00","1,968.50",0
10/5/2015,"1,941.00","1,974.75",1
10/2/2015,"1,917.00","1,943.00",1
10/1/2015,"1,902.50","1,916.75",1
9/30/2015,"1,875.00","1,908.75",1
9/29/2015,"1,876.25","1,874.50",0
9/28/2015,"1,915.50","1,872.00",0
9/25/2015,"1,913.25","1,919.25",1
9/24/2015,"1,931.75","1,918.75",0
9/23/2015,"1,930.50","1,928.50",0
9/22/2015,"1,964.25","1,932.00",0
9/21/2015,"1,949.25","1,963.00",1
9/18/2015,"1,988.00","1,960.00",0
9/17/2015,"1,997.00","1,987.75",0
9/16/2015,"1,979.75","1,998.25",1
9/15/2015,"1,953.25","1,979.75",1
9/14/2015,"1,963.75","1,954.00",0
9/11/2015,"1,949.50","1,960.25",1
9/10/2015,"1,943.75","1,949.50",1
9/9/2015,"1,966.50","1,942.75",0
9/8/2015,"1,916.75","1,965.75",1
9/4/2015,"1,947.25","1,921.75",0
9/3/2015,"1,947.50","1,946.00",0
9/2/2015,"1,913.50","1,947.00",1
9/1/2015,"1,965.50","1,916.00",0
8/31/2015,"1,986.25","1,969.25",0
8/28/2015,"1,988.25","1,989.75",1
8/27/2015,"1,941.25","1,989.25",1
8/26/2015,"1,876.00","1,938.00",1
8/25/2015,"1,872.75","1,872.75",1
8/24/2015,"1,964.50","1,871.25",0
8/21/2015,"2,026.25","1,971.50",0
8/20/2015,"2,073.50","2,025.50",0
8/19/2015,"2,093.25","2,072.75",0
8/18/2015,"2,098.25","2,094.00",0
8/17/2015,"2,089.50","2,099.25",1
8/14/2015,"2,079.25","2,089.50",1
8/13/2015,"2,082.75","2,080.50",0
8/12/2015,"2,080.75","2,084.25",1
8/11/2015,"2,100.75","2,079.75",0
8/10/2015,"2,072.00","2,099.75",1
8/7/2015,"2,080.00","2,073.50",0
8/6/2015,"2,094.00","2,079.50",0
8/5/2015,"2,082.50","2,093.75",1
8/4/2015,"2,090.50","2,083.00",0
8/3/2015,"2,098.75","2,091.00",0
7/31/2015,"2,101.75","2,098.50",0
7/30/2015,"2,099.50","2,103.75",1
7/29/2015,"2,088.00","2,101.50",1
7/28/2015,"2,065.50","2,087.25",1
7/27/2015,"2,078.25","2,064.50",0
7/24/2015,"2,101.00","2,077.50",0
7/23/2015,"2,109.25","2,098.50",0
7/22/2015,"2,107.75","2,108.00",1
7/21/2015,"2,121.25","2,114.50",0
7/20/2015,"2,118.00","2,122.00",1
7/17/2015,"2,117.00","2,118.75",1
7/16/2015,"2,104.00","2,117.00",1
7/15/2015,"2,102.50","2,104.25",1
7/14/2015,"2,094.00","2,102.00",1
7/13/2015,"2,054.75","2,094.50",1
7/10/2015,"2,044.75","2,069.00",1
7/9/2015,"2,039.75","2,041.25",1
7/8/2015,"2,073.00","2,039.25",0
7/7/2015,"2,067.75","2,073.75",1
7/6/2015,"2,068.50","2,064.50",0
7/2/2015,"2,071.50","2,068.75",0
7/1/2015,"2,054.50","2,071.00",1
6/30/2015,"2,054.50","2,054.50",1
6/29/2015,"2,064.00","2,050.50",0
6/26/2015,"2,094.75","2,095.75",1
6/25/2015,"2,101.25","2,094.00",0
6/24/2015,"2,117.50","2,099.50",0
6/23/2015,"2,114.75","2,116.50",1
6/22/2015,"2,105.75","2,112.75",1
6/19/2015,"2,123.25","2,118.50",0
6/18/2015,"2,097.25","2,123.00",1
6/17/2015,"2,097.75","2,097.50",0
6/16/2015,"2,083.50","2,097.50",1
6/15/2015,"2,087.00","2,084.00",0
6/12/2015,"2,109.00","2,093.00",0
6/11/2015,"2,106.00","2,109.25",1
6/10/2015,"2,080.75","2,107.00",1
6/9/2015,"2,080.00","2,080.00",1
6/8/2015,"2,092.00","2,078.25",0
6/5/2015,"2,098.75","2,092.25",0
6/4/2015,"2,116.25","2,099.00",0
6/3/2015,"2,107.00","2,116.00",1
6/2/2015,"2,111.00","2,106.75",0
6/1/2015,"2,107.00","2,109.25",1
5/29/2015,"2,121.75","2,106.00",0
5/28/2015,"2,120.00","2,121.75",1
5/27/2015,"2,105.75","2,121.00",1
5/26/2015,"2,124.50","2,105.00",0
5/22/2015,"2,129.25","2,124.50",0
5/21/2015,"2,120.75","2,128.00",1
5/20/2015,"2,124.25","2,122.50",0
5/19/2015,"2,126.75","2,124.50",0
5/18/2015,"2,119.25","2,126.00",1
5/15/2015,"2,117.25","2,119.00",1
5/14/2015,"2,096.00","2,117.50",1
5/13/2015,"2,096.25","2,094.50",0
5/12/2015,"2,097.75","2,095.00",0
5/11/2015,"2,110.00","2,097.75",0
5/8/2015,"2,085.25","2,108.50",1
5/7/2015,"2,074.75","2,084.25",1
5/6/2015,"2,085.50","2,074.25",0
5/5/2015,"2,109.50","2,084.00",0
5/4/2015,"2,101.75","2,109.25",1
5/1/2015,"2,082.75","2,101.50",1
4/30/2015,"2,098.25","2,079.00",0
4/29/2015,"2,110.75","2,099.00",0
4/28/2015,"2,103.75","2,112.00",1
4/27/2015,"2,113.25","2,104.75",0
4/24/2015,"2,107.50","2,111.75",1
4/23/2015,"2,099.25","2,107.00",1
4/22/2015,"2,092.00","2,100.25",1
4/21/2015,"2,089.50","2,091.00",1
4/20/2015,"2,081.00","2,091.00",1
4/17/2015,"2,101.25","2,075.50",0
4/16/2015,"2,101.50","2,100.75",0
4/15/2015,"2,091.75","2,099.75",1
4/14/2015,"2,087.00","2,091.00",1
4/13/2015,"2,095.25","2,086.50",0
4/10/2015,"2,086.00","2,095.50",1
4/9/2015,"2,077.75","2,085.75",1
4/8/2015,"2,068.50","2,076.00",1
4/7/2015,"2,071.50","2,067.75",0
4/6/2015,"2,039.50","2,073.25",1
4/2/2015,"2,055.25","2,059.50",1
4/1/2015,"2,058.00","2,053.00",0
3/31/2015,"2,074.75","2,060.75",0
3/30/2015,"2,052.75","2,075.50",1
3/26/2015,"2,050.00","2,052.50",1
3/26/2015,"2,056.00","2,048.50",0
3/25/2015,"2,085.25","2,053.75",0
3/24/2015,"2,094.00","2,085.00",0
3/23/2015,"2,097.75","2,094.75",0
3/20/2015,"2,088.50","2,101.25",1
3/19/2015,"2,101.00","2,090.50",0
3/18/2015,"2,074.25","2,100.50",1
3/17/2015,"2,074.50","2,074.50",1
3/16/2015,"2,050.75","2,076.50",1
3/13/2015,"2,064.25","2,049.75",0
3/12/2015,"2,042.00","2,064.00",1
3/11/2015,"2,044.25","2,039.50",0
3/10/2015,"2,077.50","2,042.00",0
3/9/2015,"2,073.50","2,077.75",1
3/6/2015,"2,099.50","2,070.75",0
3/5/2015,"2,096.50","2,099.75",1
3/4/2015,"2,104.75","2,096.50",0
3/3/2015,"2,114.00","2,104.75",0
3/2/2015,"2,104.00","2,114.00",1
2/27/2015,"2,109.50","2,102.75",0
2/26/2015,"2,110.50","2,110.00",0
2/25/2015,"2,113.75","2,110.25",0
2/24/2015,"2,106.25","2,113.75",1
2/23/2015,"2,107.25","2,106.75",0
2/20/2015,"2,096.00","2,107.00",1
2/19/2015,"2,095.25","2,095.25",1
2/18/2015,"2,096.50","2,095.50",0
2/17/2015,"2,091.25","2,096.00",1
2/13/2015,"2,083.00","2,093.50",1
2/12/2015,"2,071.50","2,084.00",1
2/11/2015,"2,062.75","2,065.75",1
2/10/2015,"2,043.75","2,062.25",1
2/9/2015,"2,050.00","2,042.50",0
2/6/2015,"2,056.25","2,053.00",0
2/5/2015,"2,025.00","2,055.00",1
2/4/2015,"2,040.50","2,030.00",0
2/3/2015,"2,015.00","2,042.00",1
2/2/2015,"1,990.50","2,017.00",1
1/30/2015,"2,019.25","1,988.50",0
1/29/2015,"1,993.50","2,018.50",1
1/28/2015,"2,036.50","1,991.50",0
1/27/2015,"2,054.00","2,030.00",0
1/26/2015,"2,035.00","2,053.50",1
1/23/2015,"2,056.50","2,044.00",0
1/22/2015,"2,026.75","2,056.50",1
1/21/2015,"2,015.75","2,026.50",1
1/20/2015,"2,013.50","2,016.75",1
1/16/2015,"1,980.75","2,013.00",1
1/15/2015,"2,009.75","1,989.00",0
1/14/2015,"2,017.25","2,007.50",0
1/13/2015,"2,023.75","2,016.00",0
1/12/2015,"2,034.50","2,022.50",0
1/9/2015,"2,053.75","2,035.25",0
1/8/2015,"2,020.50","2,055.00",1
1/7/2015,"1,996.50","2,019.50",1
1/6/2015,"2,019.00","1,994.50",0
1/5/2015,"2,045.75","2,016.00",0
1/2/2015,"2,055.00","2,046.25",0
12/31/2014,"2,076.25","2,052.50",0
12/30/2014,"2,087.50","2,076.75",0
12/29/2014,"2,086.00","2,085.75",0
12/26/2014,"2,078.75","2,084.25",1
12/24/2014,-,-,#VALUE!
12/23/2014,"2,073.00","2,079.00",1
12/22/2014,"2,065.00","2,072.50",1
12/19/2014,"2,066.00","2,065.00",0
12/18/2014,"2,013.75","2,065.00",1
12/17/2014,"1,973.50","2,014.25",1
12/16/2014,"1,991.25","1,971.50",0
12/15/2014,"1,998.75","1,990.00",0
12/12/2014,"2,029.50","1,997.25",0
12/11/2014,"2,026.25","2,031.00",1
12/10/2014,"2,057.75","2,026.50",0
12/9/2014,"2,060.25","2,057.50",0
12/8/2014,"2,075.75","2,059.50",0
12/5/2014,"2,071.75","2,076.00",1
12/4/2014,"2,073.00","2,072.00",0
12/3/2014,"2,066.50","2,072.50",1
12/2/2014,"2,051.00","2,066.00",1
12/1/2014,"2,063.25","2,050.75",0
11/28/2014,-,-,#VALUE!
11/26/2014,"2,068.25","2,072.25",1
11/25/2014,"2,067.25","2,067.50",1
11/24/2014,"2,062.25","2,067.50",1
11/21/2014,"2,052.25","2,061.75",1
11/20/2014,"2,047.00","2,052.00",1
11/19/2014,"2,048.75","2,047.25",0
11/18/2014,"2,039.25","2,048.50",1
11/17/2014,"2,038.50","2,039.75",1
11/14/2014,"2,033.00","2,038.00",1
11/13/2014,"2,034.75","2,034.00",0
11/12/2014,"2,036.50","2,036.00",0
11/11/2014,"2,033.75","2,036.50",1
11/10/2014,"2,025.75","2,034.00",1
11/7/2014,"2,027.25","2,026.00",0
11/6/2014,"2,018.50","2,028.00",1
11/5/2014,"2,006.25","2,018.75",1
11/4/2014,"2,010.50","2,005.50",0
11/3/2014,"2,011.25","2,011.00",0
10/31/2014,"1,987.75","2,011.50",1
10/30/2014,"1,971.75","1,988.50",1
10/29/2014,"1,976.00","1,972.25",0
10/28/2014,"1,957.75","1,980.00",1
10/27/2014,"1,960.25","1,957.00",0
10/24/2014,"1,946.00","1,959.75",1
10/23/2014,"1,924.50","1,946.00",1
10/22/2014,"1,938.25","1,925.00",0
10/21/2014,"1,903.50","1,938.00",1
10/20/2014,"1,884.00","1,900.00",1
10/17/2014,"1,853.00","1,881.00",1
10/16/2014,"1,846.75","1,850.50",1
10/15/2014,"1,878.25","1,846.75",0
10/14/2014,"1,866.25","1,874.75",1
10/13/2014,"1,892.00","1,865.50",0
10/10/2014,"1,917.00","1,894.25",0
10/9/2014,"1,961.50","1,925.00",0
10/8/2014,"1,926.25","1,961.75",1
10/7/2014,"1,953.25","1,928.00",0
10/6/2014,"1,961.00","1,956.00",0
10/3/2014,"1,938.50","1,960.25",1
10/2/2014,"1,940.75","1,938.50",0
10/1/2014,"1,961.00","1,940.75",0
9/30/2014,"1,968.75","1,965.50",0
9/29/2014,"1,974.75","1,969.50",0
9/26/2014,"1,961.00","1,976.00",1
9/25/2014,"1,990.75","1,961.50",0
9/24/2014,"1,969.75","1,991.00",1
9/23/2014,"1,984.00","1,972.25",0
9/22/2014,"2,002.00","1,986.25",0
9/19/2014,"2,013.50","2,019.25",1
9/18/2014,"2,003.50","2,012.25",1
9/17/2014,"1,999.50","2,001.50",1
9/16/2014,"1,984.75","1,999.50",1
9/15/2014,"1,981.75","1,984.25",1
9/12/2014,"1,999.25","1,984.75",0
9/11/2014,"1,994.50","1,997.00",1
9/10/2014,"1,989.50","1,995.00",1
9/9/2014,"2,000.25","1,989.75",0
9/8/2014,"2,006.50","2,000.50",0
9/5/2014,"1,999.00","2,006.00",1
9/4/2014,"1,998.75","1,997.75",0
9/3/2014,"2,000.50","1,998.75",0
9/2/2014,"1,999.00","1,999.75",1
8/29/2014,"1,999.25","2,001.50",1
8/28/2014,"1,996.75","1,996.75",1
8/27/2014,"1,999.25","1,997.00",0
8/26/2014,"1,994.50","1,998.50",1
8/25/2014,"1,990.00","1,995.00",1
8/22/2014,"1,989.75","1,987.75",0
8/21/2014,"1,982.75","1,989.50",1
8/20/2014,"1,977.75","1,983.25",1
8/19/2014,"1,968.50","1,977.25",1
8/18/2014,"1,955.75","1,967.50",1
8/15/2014,"1,954.25","1,952.50",0
8/14/2014,"1,946.00","1,953.50",1
8/13/2014,"1,932.25","1,944.75",1
8/12/2014,"1,934.00","1,930.50",0
8/11/2014,"1,923.50","1,932.50",1
8/8/2014,"1,905.25","1,923.75",1
8/7/2014,"1,914.75","1,905.25",0
8/6/2014,"1,914.75","1,914.75",1
8/5/2014,"1,931.00","1,913.00",0
8/4/2014,"1,919.50","1,932.00",1
8/1/2014,"1,926.00","1,918.50",0
7/31/2014,"1,965.00","1,924.75",0
7/30/2014,"1,964.25","1,965.00",1
7/29/2014,"1,972.50","1,963.00",0
7/28/2014,"1,970.75","1,973.00",1
7/25/2014,"1,978.75","1,971.50",0
7/24/2014,"1,981.00","1,980.75",0
7/23/2014,"1,973.00","1,980.75",1
7/22/2014,"1,965.75","1,975.00",1
7/21/2014,"1,970.25","1,966.25",0
7/18/2014,"1,949.25","1,971.50",1
7/17/2014,"1,971.25","1,953.50",0
7/16/2014,"1,968.00","1,974.75",1
7/15/2014,"1,971.25","1,968.00",0
7/14/2014,"1,962.75","1,971.00",1
7/11/2014,"1,957.25","1,962.50",1
7/10/2014,"1,967.50","1,957.75",0
7/9/2014,"1,960.50","1,967.25",1
7/8/2014,"1,970.50","1,960.50",0
7/7/2014,"1,975.75","1,971.00",0
7/3/2014,-,-,#VALUE!
7/2/2014,"1,966.25","1,967.75",1
7/1/2014,"1,954.50","1,965.75",1
6/30/2014,"1,951.75","1,952.50",1
6/27/2014,"1,948.25","1,952.00",1
6/26/2014,"1,948.75","1,948.75",1
6/25/2014,"1,942.25","1,949.50",1
6/24/2014,"1,951.25","1,943.25",0
6/23/2014,"1,952.75","1,953.00",1
6/20/2014,"1,957.50","1,968.00",1
6/19/2014,"1,956.00","1,958.50",1
6/18/2014,"1,941.50","1,957.00",1
6/17/2014,"1,936.50","1,941.50",1
6/16/2014,"1,934.25","1,936.50",1
6/13/2014,"1,930.75","1,935.75",1
6/12/2014,"1,943.75","1,930.50",0
6/11/2014,"1,950.75","1,944.00",0
6/10/2014,"1,949.25","1,950.50",1
6/9/2014,"1,949.25","1,950.25",1
6/6/2014,"1,938.50","1,949.25",1
6/5/2014,"1,925.50","1,938.50",1
6/4/2014,"1,922.75","1,925.75",1
6/3/2014,"1,921.50","1,922.00",1
6/2/2014,"1,921.25","1,921.75",1
5/30/2014,"1,917.00","1,921.50",1
5/29/2014,"1,909.75","1,918.00",1
5/28/2014,"1,909.75","1,909.00",0
5/27/2014,"1,898.00","1,909.25",1
5/23/2014,"1,890.25","1,897.00",1
5/22/2014,"1,883.75","1,890.25",1
5/21/2014,"1,868.50","1,885.00",1
5/20/2014,"1,881.50","1,868.00",0
5/19/2014,"1,876.25","1,882.25",1
5/16/2014,"1,867.00","1,874.75",1
5/15/2014,"1,885.75","1,867.25",0
5/14/2014,"1,894.75","1,885.25",0
5/13/2014,"1,893.50","1,894.25",1
5/12/2014,"1,874.00","1,892.75",1
5/9/2014,"1,870.25","1,873.50",1
5/8/2014,"1,874.75","1,872.25",0
5/7/2014,"1,864.00","1,874.25",1
5/6/2014,"1,877.50","1,864.25",0
5/5/2014,"1,875.50","1,875.75",1
5/2/2014,"1,878.75","1,874.50",0
5/1/2014,"1,879.50","1,877.75",0
4/30/2014,"1,870.50","1,878.00",1
4/29/2014,"1,866.00","1,871.75",1
4/28/2014,"1,861.75","1,866.00",1
4/25/2014,"1,872.50","1,860.00",0
4/24/2014,"1,879.00","1,873.00",0
4/23/2014,"1,873.00","1,873.00",1
4/22/2014,"1,864.25","1,874.00",1
4/21/2014,"1,859.25","1,864.50",1
4/17/2014,"1,852.50","1,858.00",1
4/16/2014,"1,842.75","1,852.75",1
4/15/2014,"1,825.00","1,839.50",1
4/14/2014,"1,806.00","1,824.50",1
4/11/2014,"1,829.50","1,811.75",0
4/10/2014,"1,865.75","1,827.00",0
4/9/2014,"1,845.00","1,864.75",1
4/8/2014,"1,840.00","1,845.00",1
4/7/2014,"1,861.00","1,838.00",0
4/4/2014,"1,884.25","1,860.00",0
4/3/2014,"1,882.75","1,883.00",1
4/2/2014,"1,877.75","1,883.00",1
4/1/2014,"1,864.50","1,877.75",1
3/31/2014,"1,855.00","1,864.50",1
3/27/2014,"1,843.50","1,850.50",1
3/27/2014,"1,845.00","1,840.50",0
3/26/2014,"1,859.00","1,842.50",0
3/25/2014,"1,850.25","1,859.25",1
3/24/2014,"1,855.50","1,849.50",0
3/21/2014,"1,873.00","1,881.75",1
3/20/2014,"1,858.50","1,873.75",1
3/19/2014,"1,871.00","1,859.75",0
3/18/2014,"1,858.75","1,870.75",1
3/17/2014,"1,839.50","1,857.75",1
3/14/2014,"1,847.25","1,840.00",0
3/13/2014,"1,868.75","1,846.75",0
3/12/2014,"1,864.75","1,867.75",1
3/11/2014,"1,876.25","1,865.25",0
3/10/2014,"1,875.50","1,877.25",1
3/7/2014,"1,876.25","1,878.00",1
3/6/2014,"1,873.75","1,876.25",1
3/5/2014,"1,870.75","1,872.50",1
3/4/2014,"1,843.75","1,871.50",1
3/3/2014,"1,846.00","1,843.00",0
2/28/2014,"1,854.50","1,857.50",1
2/27/2014,"1,843.75","1,854.00",1
2/26/2014,"1,847.50","1,842.00",0
2/25/2014,"1,844.75","1,846.25",1
2/24/2014,"1,835.25","1,846.00",1
2/21/2014,"1,836.00","1,834.25",0
2/20/2014,"1,826.00","1,836.25",1
2/19/2014,"1,837.25","1,825.50",0
2/18/2014,"1,833.50","1,837.50",1
2/14/2014,"1,823.75","1,835.00",1
2/13/2014,"1,816.75","1,824.25",1
2/12/2014,"1,813.25","1,817.00",1
2/11/2014,"1,795.25","1,813.50",1
2/10/2014,"1,793.00","1,794.75",1
2/7/2014,"1,768.00","1,793.50",1
2/6/2014,"1,744.75","1,766.50",1
2/5/2014,"1,744.25","1,744.00",0
2/4/2014,"1,738.25","1,743.75",1
2/3/2014,"1,777.50","1,732.75",0
1/31/2014,"1,783.50","1,776.50",0
1/30/2014,"1,770.00","1,781.25",1
1/29/2014,"1,796.00","1,771.25",0
1/28/2014,"1,771.25","1,788.25",1
1/27/2014,"1,781.75","1,775.75",0
1/24/2014,"1,824.00","1,782.00",0
1/23/2014,"1,839.00","1,824.25",0
1/22/2014,"1,837.50","1,838.50",1
1/21/2014,"1,834.00","1,838.50",1
1/17/2014,"1,838.00","1,834.25",0
1/16/2014,"1,841.50","1,836.25",0
1/15/2014,"1,833.00","1,841.50",1
1/14/2014,"1,815.75","1,833.00",1
1/13/2014,"1,838.50","1,815.00",0
1/10/2014,"1,833.25","1,837.75",1
1/9/2014,"1,831.75","1,833.00",1
1/8/2014,"1,830.75","1,832.50",1
1/7/2014,"1,819.75","1,830.75",1
1/6/2014,"1,824.00","1,820.75",0
1/3/2014,"1,827.25","1,825.50",0
1/2/2014,"1,837.75","1,826.50",0
12/31/2013,"1,835.50","1,841.00",1
12/30/2013,"1,836.00","1,834.75",0
12/27/2013,"1,836.50","1,836.50",1
12/26/2013,"1,830.00","1,836.50",1
12/24/2013,-,-,#VALUE!
